pPartNumbers,pCatentryId
2029821,1962931
1997181,1962933
1998056,1962937
2061494,1962941
3105294,1962943
3156700,1962947
1172308,1962951
1288773,1962957
7182419,1962961
2065885,1963379
2158572,1963381
2150714,1963383
2150738,1963385
1994995,1963387
2000888,1963389
2152248,1963391
3112414,1963406
3343520,1963410
1236196,1963594
7295289,1963635
3081394,1963637
3038316,1963641
3121137,1963643
1245022,1963655
2017668,1963659
2017314,1963664
2017345,1963666
2017819,1963668
2017747,1963670
2017785,1963672
2017833,1963674
2652676,1963701
2653448,1963705
2652528,1963708
2652542,1963709
2652566,1963710
2652951,1963711
2656524,1963713
2656548,1963714
2656562,1963715
2656627,1963716
2656665,1963718
2657121,1963719
2657248,1963720
2657286,1963721
2657097,1963722
2657279,1963723
2657224,1963724
2657396,1963726
2657358,1963727
2657530,1963728
2657578,1963729
2657822,1963730
2657781,1963731
2657750,1963732
2657839,1963733
2657901,1963734
2657987,1963736
2658371,1963737
2658395,1963738
2658388,1963739
2653479,1963740
2653936,1963742
2653950,1963743
2653792,1963745
2654186,1963746
2654289,1963747
2654382,1963748
2654540,1963749
2653235,1963751
2653259,1963752
2653307,1963753
2653280,1963754
2653242,1963755
2653431,1963756
2653493,1963757
2653527,1963761
2840763,1963762
2655192,1963764
2655374,1963766
1236220,1963776
1236990,1963778
9333345,1963780
3068922,1963782
1236103,1963784
2651361,1963786
1236718,1963788
1236244,1963790
1236316,1963792
9220609,1963794
1236354,1963796
1236000,1963798
2062060,1964610
2061638,1964612
2061762,1964616
2061906,1964618
1355589,1964694
3031519,1964696
1483358,1964698
2253109,1964700
2252870,1964702
2252825,1964706
2255121,1964708
1971468,1964743
1971327,1964754
1247848,1964759
1251353,1964791
1255335,1964793
1256633,1964795
2065469,1964819
2074412,1964823
2153230,1964825
1340989,1964827
2026491,1964829
2060794,1964831
2062943,1964833
1976229,1964835
1994775,1964837
3032594,1964839
2654715,1964841
6824314,1965020
4566643,1965022
4885317,1965024
1324273,1965026
2252942,1965028
2000589,1965030
1979817,1965056
1979831,1965058
1979752,1965062
1979783,1965064
1489534,1965066
2074955,1965068
1489527,1965070
1359578,1965072
2651880,1965074
2069692,1965098
2150745,1965100
2200640,1965102
2079589,1965104
2208958,1965106
2209421,1965108
2155135,1965110
1990401,1965112
2152138,1965117
2159557,1965119
2076166,1965131
1154742,1965133
2150587,1965135
2154631,1965139
2153591,1965141
2254122,1965143
2251235,1965145
2014984,1965147
2026680,1965151
2028585,1965153
2155953,1965155
2155678,1965157
2201591,1965161
1324376,1965163
2204378,1965165
2204835,1965167
1349234,1965169
2060990,1965171
2067766,1965175
2069850,1965179
2072270,1965181
3138450,1965183
3138089,1965185
3138474,1965187
3138182,1965189
3137970,1965191
3137932,1965193
1281770,1965196
1280207,1965198
1281440,1965199
1280269,1965201
1344710,1965202
8958752,1965204
2258544,1965716
3109812,1965728
2659882,1965734
2844556,1965736
9311611,1965813
1995224,1966078
7043266,1966079
2572196,1966101
2052685,1966115
3067411,1966125
8897442,1966357
3362996,1966406
1979989,1966429
2029807,1966435
2720481,1966437
3104226,1966440
3088263,1966442
3103337,1966444
9411236,1966447
1938638,1966449
1165391,1967666
1340642,1967668
1997882,1967670
2001117,1968001
3116939,1968068
3031887,1968074
3126314,1968076
3088665,1968082
3132968,1968089
3086014,1968092
2077471,1968098
2848473,1968104
3120970,1968109
2253776,1968143
2253879,1968145
2253855,1968147
2253824,1968149
2253831,1968151
2253790,1968153
2253893,1968155
2253934,1968157
2253965,1968159
3063343,1968161
2723945,1968163
3086368,1968165
1999457,1968167
3066728,1968169
3133462,1968173
2254005,1968175
3183522,1968177
2254050,1968179
3034190,1968189
2252485,1968547
2252461,1968549
1159194,1968553
2258063,1968555
1979312,1968563
1979367,1968606
1979415,1968774
2047085,1968781
2849214,1968785
3032659,1968787
1979587,1968789
3060858,1968794
3036215,1968796
1979673,1968798
3101535,1968829
3062083,1968830
2720199,1968831
3030754,1968832
3115198,1968834
3297377,1968836
3104123,1968838
3034231,1968839
2849551,1968841
1979745,1968842
2720388,1968844
3100220,1968845
3068465,1968846
2912299,1968847
2990046,1968848
2025698,1968849
2993177,1968850
2995065,1968851
2996040,1968852
2074405,1968853
2207478,1968854
1979666,1968855
2075428,1968857
2257411,1968858
2651426,1968859
9347568,1968861
2651536,1968863
3108765,1968864
3152704,1968865
3152948,1968866
3152742,1968867
3152773,1968868
3153071,1968869
3153150,1968870
2990345,1968871
3103643,1968873
3104044,1968875
3103564,1968879
2250274,1968906
1979161,1968908
1170764,1968983
1164842,1968985
1199312,1968987
1167502,1968989
7185825,1969650
4740380,1969652
7186099,1969654
1339615,1969684
9170924,1969686
9208542,1969687
3104329,1969731
3104673,1969733
2250463,1969753
3034499,1969755
3125889,1969757
1979549,1969778
1979721,1969780
2652315,1969787
9192074,1969854
9214880,1969856
1306301,1970083
2078195,1970123
2078243,1970125
2078274,1970127
2154019,1970503
2729114,1970506
2729994,1970507
2996882,1970508
7357536,1970511
7297713,1970515
2760001,1970517
2774279,1970518
2780005,1970519
1993439,1970520
2841119,1970521
2840529,1970522
1952236,1970523
4701147,1970524
2078353,1970526
1991565,1970528
1994988,1970529
1999237,1970530
1991383,1970531
1995059,1970532
1998946,1970533
9305847,1970534
2727972,1970539
1992526,1970540
2728562,1970541
2728232,1970544
2728287,1970545
2836533,1970546
2250267,1970547
2840268,1970549
2841652,1970550
1159785,1970552
2773641,1970553
2775388,1970554
2775917,1970555
2840017,1970556
2250102,1970557
2840079,1970559
2729286,1970560
1999141,1970561
1994579,1970562
1994421,1970563
1999213,1970564
2840237,1970565
2840093,1970566
1975646,1970567
1159637,1970569
2203654,1970570
2204134,1970571
2775577,1970572
1994555,1970574
1951976,1970575
1952511,1970576
1976195,1970578
1991101,1970579
1990597,1970580
1991558,1970581
1993446,1970582
1994218,1970583
1994043,1970584
1994263,1970585
1164811,1970587
2152011,1970588
2151706,1970589
2151524,1970590
2151971,1970591
2152169,1970593
2152200,1970594
1995176,1970595
2152279,1970596
1995231,1970598
2152499,1970599
2152530,1970600
1999079,1970601
2152554,1970602
2152633,1970603
2152712,1970604
1998953,1970605
2152767,1970606
2152664,1970607
2153278,1970609
2153560,1970610
2151414,1970611
2150460,1970613
2153917,1970615
2154071,1970616
2201663,1970617
2154569,1970618
2154576,1970619
2250126,1970620
2202019,1970622
2204512,1970623
2204323,1970624
2204237,1970625
2728191,1970626
2204536,1970627
2729633,1970628
2840244,1970629
2204914,1970630
2205968,1970631
2204756,1970632
2206008,1970633
2204907,1970634
2206125,1970635
2204718,1970638
2206194,1970639
2206211,1970640
2202332,1970641
2206132,1970642
2204732,1970643
2206400,1970644
2202600,1970645
2208532,1970646
2204213,1970647
2840622,1970648
2727769,1970649
2202703,1970650
2727958,1970651
2202356,1970652
2728098,1970654
2728531,1970655
2729066,1970656
2729901,1970657
2840646,1970658
2840660,1970660
2840794,1970661
2840945,1970662
2841315,1970663
2841391,1970664
2841432,1970665
2842053,1970666
2841906,1970667
2151029,1970668
2202806,1970670
2203025,1970671
2203032,1970672
2202026,1970673
2202260,1970674
2153821,1970745
2154466,1970751
2201704,1970773
2150604,1970791
2152963,1970820
2153395,1970828
2769507,1970849
2729736,1970850
1991761,1970851
1992100,1970852
2830450,1970853
2204677,1970854
2203379,1970855
2150185,1970856
2134950,1970857
2150116,1970858
2137490,1970859
2129738,1970860
2727549,1970878
2842060,1970879
2842228,1970880
2151751,1970881
2151146,1970882
2653187,1970883
2653118,1970884
2652858,1970886
2652889,1970888
2653022,1970889
2655879,1970890
2655563,1970891
2656249,1970892
2656414,1970893
2655958,1970894
2656294,1970895
2655439,1970896
2656232,1970897
2655680,1970899
2655927,1970900
2655635,1970901
2656081,1970902
2655824,1970903
2655415,1970904
2205762,1970905
2205353,1970906
2205061,1970907
2205164,1970908
2205229,1970909
2205748,1970910
2205621,1970911
2204969,1970913
2204938,1970914
2205913,1970915
2205906,1970916
2205597,1970917
2205308,1970918
2205023,1970920
2205638,1970922
2154253,1970923
2651495,1971017
2720182,1971019
2001021,1971021
3033397,1971025
3065664,1971029
3134681,1971039
2994767,1971041
2029151,1971238
3119039,1971240
3104848,1971242
3104745,1971244
3122909,1971246
3105328,1971247
2063210,1971249
2124692,1971250
3087408,1971252
2774190,1971253
3285121,1971254
2912859,1971256
3120468,1971258
1990951,1971264
3360053,1971265
3136555,1971267
3246500,1971271
3104635,1971523
3102644,1971525
3190010,1971529
9311673,1971531
1976339,1971533
1975763,1971534
2727800,1971535
1976119,1971538
8865625,1971847
3037915,1971879
3363067,1971896
2026082,1971905
3104013,1971909
2073389,1971926
2073468,1971928
2073509,1971930
2077512,1972220
2077574,1972222
2077543,1972224
2723086,1972226
3269130,1972228
3269116,1972230
9337004,1972232
9336634,1972234
9218532,1972236
1988688,1972249
1211537,1972272
1237803,1972274
2250078,1972641
3103942,1972644
3104020,1972646
3060968,1972648
2078690,1972683
3106372,1972857
1403046,1972859
3135570,1972861
3989427,1972863
2078968,1972865
3122868,1972866
3103014,1972868
3103131,1972870
1279294,1972872
3106547,1972900
2250236,1972950
1974898,1972952
1974867,1972954
3113138,1973553
2072775,1973555
3298039,1973673
1247075,1973696
1174760,1973698
1246564,1973699
1246935,1973700
1174746,1973701
1246894,1973704
1246526,1973705
1246753,1973706
2025454,1973707
3128226,1973711
1324400,1973713
9409080,1973926
9182510,1973928
2997104,1973932
1233553,1973936
1233261,1973937
1248689,1973938
1246832,1973940
1246447,1973942
1246416,1973944
1233450,1973945
1248610,1973950
1246629,1973952
1950599,1973957
1450329,1973959
4336828,1973965
2252674,1973968
9161108,1974136
2006428,1974141
2006480,1974143
2006301,1974264
2006538,1974266
2006600,1974270
2006693,1974272
2006631,1974274
2006844,1974276
2006882,1974278
2006947,1974280
2006909,1974282
2007025,1974286
9195404,1974290
9200337,1974296
2018210,1974298
1244834,1974304
2254304,1974305
1244841,1974306
1244889,1974307
1250402,1974308
1174777,1974309
1246492,1974311
1233577,1974312
1233333,1974313
1248775,1974314
1212017,1974316
1246698,1974317
1246605,1974320
1300376,1974321
9413052,1974323
9219775,1974325
9222250,1974327
1933341,1974333
1992203,1974334
1422625,1974335
8897325,1974337
1357161,1974339
4338448,1974341
3413058,1974506
7500981,1974849
7502604,1974867
8059077,1974952
8059091,1974954
2077581,1975079
2077615,1975081
8880703,1975447
1244858,1975449
1223855,1975450
1232932,1975452
1233034,1975454
1223549,1975456
1223312,1975458
1233027,1975460
2997207,1975475
9204553,1975477
8936640,1975479
8896199,1975481
8883841,1975483
9214639,1975485
9192696,1975487
8957818,1975489
9205442,1975491
9296767,1975493
9185524,1975495
8908678,1975497
1489314,1975499
1489338,1975501
3416828,1975549
3416725,1975550
3416938,1975551
3416976,1975552
3416804,1975554
3287851,1976057
3286704,1976059
3280865,1976171
2005216,1976281
2005357,1976283
2075514,1976285
3182341,1976287
3182303,1976289
3081071,1976310
1252747,1976313
1252888,1976315
1252723,1976317
4586719,1976323
4728539,1976325
1237171,1976327
1236859,1976329
1934371,1976561
4199481,1976881
4634238,1976883
7127890,1976887
7124831,1976889
2650001,1976892
1247013,1976896
1233247,1976897
7270644,1976898
6796710,1976900
3069464,1977070
3132920,1977074
2079510,1977076
3136153,1977078
3159673,1977080
2849874,1977082
2991557,1977084
3067961,1977086
3114144,1977088
3116843,1977090
3132700,1977092
2651189,1977094
2005182,1977096
1250392,1977150
2004994,1977225
3122404,1977231
2029199,1977233
2721521,1977235
3125016,1977237
4841117,1977293
7272776,1977302
7517730,1977304
4702809,1977336
2007881,1977398
2007915,1977404
2654375,1977421
2995869,1977605
3068719,1977607
2995450,1977609
2994695,1977613
3370115,1977615
3157864,1977620
2002587,1977622
3370201,1977623
1235719,1977629
3158014,1977631
3370359,1977633
4199670,1977636
3154630,1977638
2078384,1977795
2078360,1977797
3156133,1977799
3156047,1977801
3156164,1977803
3156126,1977805
3156140,1977807
3152591,1977809
3152553,1977811
2997881,1977823
3085565,1977824
2721033,1977825
3031416,1977826
2722702,1977827
3081332,1977828
3126716,1977829
2079424,1977830
2652030,1977831
1324345,1977912
1359808,1977919
1246791,1978040
2993744,1978501
1374003,1979087
1374993,1979089
1352317,1979091
1398034,1979101
3639973,1979113
3102314,1979115
1256286,1979117
3280690,1979119
3280700,1979121
3281022,1979123
3280786,1979125
3280841,1979127
3280906,1979129
1219670,1979131
1219900,1979133
1218602,1979135
1219254,1979137
1219962,1979139
1220793,1979141
1222973,1979143
1219412,1979145
1400245,1979149
1979329,1979153
1990432,1979155
3283800,1979190
2999078,1979193
3112012,1979195
3266504,1979198
3266607,1979200
3266559,1979202
3110526,1979209
3417779,1979213
3417528,1979215
3417573,1979217
3417425,1979221
3395815,1979223
1468957,1979225
3156339,1979241
3150469,1979245
3349397,1979369
4012111,1979370
3113066,1979371
4037024,1979372
2847553,1979373
2079273,1979374
3373806,1996937
3268368,1979376
1956634,1979399
3122796,1979402
2016542,1979404
2017125,1979406
1255799,1979407
2020868,1979409
1976164,1979410
3063312,1979414
2659758,1979416
2253525,1979418
3130214,1979420
2063540,1979422
1353567,1979424
3296907,1979425
4840967,1979435
4583750,1979436
1279201,1980012
1279263,1980013
1253351,1980027
1253265,1980029
1253227,1980033
1253698,1980035
4638715,1980037
1253681,1980051
1253090,1980054
3086674,1980071
2650599,1980073
3106925,1980075
3062100,1980076
3106743,1980080
3061981,1980081
3062753,1980082
3106853,1980084
3062186,1980087
3138137,1980090
2252959,1980166
2252966,1980168
1279191,1980170
4072230,1980185
2656098,1980187
3370531,1980189
3370483,1980191
3379752,1980193
3415946,1980206
3415245,1980208
3415221,1980210
3415513,1980212
3415544,1980214
3415537,1980216
3415771,1980220
3415915,1980222
3416086,1980224
7123818,1980233
5643187,1980235
4705253,1980239
2651976,1980242
2077426,1980244
5258053,1980284
3384637,1980286
1210923,1980288
1211214,1980292
1211472,1980294
1211496,1980296
1400180,1980301
1956603,1980303
3128453,1980501
1169586,1980503
1169919,1980505
1169744,1980507
1169809,1980509
1169696,1980511
1171646,1980513
1171309,1980515
1171488,1980517
1171677,1980519
1169524,1980521
2994406,1980523
1176847,1980789
9223228,1980794
9298480,1980796
1176751,1980798
3125968,1980801
2254256,1980803
1182721,1980806
2848617,1980808
3110942,1980810
3158241,1980812
2072524,1980814
1246100,1980818
3444292,1980829
2650472,1980858
1285192,1980862
1285862,1980864
1309212,1980868
1169964,1980870
1170001,1980872
1170087,1980874
1171691,1980876
1170276,1980878
1169490,1980884
1169311,1980886
1169483,1980888
1169304,1980890
1934292,1980892
1169579,1980893
1309281,1980895
1937787,1980896
1937732,1980897
4017501,1980898
1377309,1980899
4073435,1980901
7126004,1980903
7466788,1980905
4746779,1980919
1170623,1980921
4744214,1980923
4634472,1980925
1170489,1980927
1170472,1980933
1170496,1980935
1170582,1980939
1170795,1980941
1170984,1980943
1170908,1980948
1171055,1980955
1170661,1980959
1171079,1980964
1171165,1980969
1169940,1980993
3443396,1981071
1413548,1981135
4162865,1981153
3102871,1981692
3425589,2000105
1171732,1981977
3107364,1982001
3107467,1982003
2008433,1983001
2002831,1983003
1348118,1983006
3403824,1983010
3123881,1983388
2028286,1983390
3108105,1983392
2911702,1983394
3489381,1983396
3445040,1983398
5025705,1983406
7223828,1983408
7469084,1983410
3132384,1983412
3154922,1983489
3154991,1983498
3154874,1983502
3155718,1983504
3155842,1983506
3155873,1983508
3155880,1983510
2003012,1983512
3089918,1983514
2206912,1983516
2208862,1983518
3030297,1984027
2056083,1984029
2060543,1984030
7227927,1984953
2016793,1984955
2250827,1984957
2250841,1984959
2250858,1984961
1165281,1984967
4092667,1984969
2993689,1985042
2208721,1985048
1237061,1985056
1938023,1985501
1938030,1985503
1253894,1985521
4192756,1986001
7315822,1986010
4358954,1986356
4359032,1986358
4359049,1986360
4359063,1986362
3187391,1986481
3062045,1986483
3412035,1986693
3154070,1986743
1377426,1986745
2026941,1986747
3080711,1986749
3243060,1986755
4032627,1986762
4031635,1986764
2025461,1987510
2209823,1987512
3062784,1987514
2723172,1987516
2074618,1987559
3410697,1987561
3421473,1987563
3421507,1987565
3421521,1987567
2023085,1987599
7418389,1987615
3423598,1987629
3060229,1987739
1152098,1987741
3085644,1987743
3087192,1987745
2074649,1987747
9408706,1987765
9413454,1987766
9382073,1987767
4330525,1987768
1876109,1988297
8873882,1988330
8872838,1988334
8873985,1988336
8873978,1988341
1925380,1988355
2077859,1988357
4495408,1988520
3068290,1988523
2207234,1988539
3084793,1988738
1350216,1988794
1350254,1988796
1938614,1988798
1236361,1988916
1340075,1988919
3446939,1988920
3447031,1988921
3446850,1988922
4094304,1988923
4094342,1988927
4076748,1988931
4077651,1988935
3449510,1988937
3280528,1988939
4036867,1988941
4094799,1988943
4165013,1988945
3280858,1988947
3032790,1988954
2496801,1988958
4546199,1989369
4169851,1989393
3201545,1989419
3150483,1989425
3153985,1989429
3283367,1989431
3062612,1989447
3108930,1989449
